"adsh","cik_id","name","sic","countryba","stprba","cityba","zipba","bas1","bas2","baph","countryma","stprma","cityma","zipma","mas1","mas2","countryinc","stprinc","ein_id","former","changed","afs","wksi","fye","form","period","fy","fp","filed","accepted","prevrpt","detail","instance","nciks","aciks","edgar_year"
"0000045012-10-000085",45012,"HALLIBURTON CO",1389,"US","TX","HOUSTON","77032","3000 NORTH SAM HOUSTON PARKWAY EAST","3000 NORTH SAM HOUSTON PARKWAY EAST","2818712699","US","TX","HOUSTON","77032","3000 NORTH SAM HOUSTON PARKWAY EAST","3000 NORTH SAM HOUSTON PARKWAY EAST","US","DE",752677995,"HALLIBURTON OIL WELL CEMENTING CO",19660911,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100217,"2010-02-17 13:02:00.0",0,0,"hal",1,"","2010Q1"
"0000067716-10-000030",67716,"MDU RESOURCES GROUP INC",1400,"US","ND","BISMARCK","58506-5650","1200 WEST CENTURY AVENUE","","701-530-1059","US","ND","BISMARCK","58506-5650","1200 WEST CENTURY AVENUE","","US","DE",410423660,"MONTANA DAKOTA UTILITIES CO",19850429,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100217,"2010-02-17 09:45:00.0",0,0,"mdu",1,"","2010Q1"
"0000702165-10-000049",702165,"NORFOLK SOUTHERN CORP",4011,"US","VA","NORFOLK","23510-2191","THREE COMMERCIAL PL","","7576292680","US","VA","NORFOLK","23510-2191","THREE COMMERCIAL PL","","US","VA",521188014,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100217,"2010-02-17 17:17:00.0",0,0,"nsc",1,"","2010Q1"
"0000930413-10-000862",1022079,"QUEST DIAGNOSTICS INC",8071,"US","NJ","MADISON","07940","3 GIRALDA FARMS","","9735202700","US","NJ","MADISON","07940","3 GIRALDA FARMS","","US","DE",161387862,"CORNING CLINICAL LABORATORIES INC",19960903,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100217,"2010-02-17 16:21:00.0",0,0,"dgx",1,"","2010Q1"
"0000950123-10-013710",768251,"ALTERA CORP",3674,"US","CA","SAN JOSE","95134","101 INNOVATION DR","","408.544.8790","US","CA","SAN JOSE","95134","101 INNOVATION DR","","US","DE",770016691,"",NA,"1-LAF",0,1231,"10-K",20091231,2009,"FY",20100217,"2010-02-17 16:03:00.0",0,0,"altr",1,"","2010Q1"
"0000950123-10-013755",6281,"ANALOG DEVICES INC",3674,"US","MA","NORWOOD","02062","ONE TECHNOLOGY WAY","","7813294700","US","MA","NORWOOD","02062","ONE TECHNOLOGY WAY","","US","MA",42348234,"",NA,"1-LAF",1,1031,"10-Q",20100131,2010,"Q1",20100217,"2010-02-17 16:56:00.0",0,0,"adi",1,"","2010Q1"
"0001041061-10-000011",1041061,"YUM BRANDS INC",5812,"US","KY","LOUISVILLE","40213","1441 GARDINER LANE","","5028748300","US","KY","LOUISVILLE","40213","1900 COLONEL SANDERS LANE","","US","NC",133951308,"TRICON GLOBAL RESTAURANTS INC",19970627,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100217,"2010-02-17 16:01:00.0",0,0,"yum",1,"","2010Q1"
"0001047469-10-000948",1126328,"PRINCIPAL FINANCIAL GROUP INC",6321,"US","IA","DES MOINES","50392-0300","711 HIGH STREET","","5152475111","US","IA","DES MOINES","50392-0300","711 HIGH STREET","","US","DE",421520346,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100217,"2010-02-17 14:28:00.0",0,0,"pfg",1,"","2010Q1"
"0001193125-10-032740",858877,"CISCO SYSTEMS INC",3576,"US","CA","SAN JOSE","95134-1706","170 WEST TASMAN DR","","4085264000","US","CA","SAN JOSE","95134-1706","225 WEST TASMAN DR","","US","CA",770059951,"",NA,"1-LAF",0,731,"10-Q",20100131,2010,"Q2",20100217,"2010-02-17 06:07:00.0",0,0,"csco",1,"","2010Q1"
"0001193125-10-033324",1065088,"EBAY INC",7389,"US","CA","SAN JOSE","95125","2145 HAMILTON AVENUE","","408-376-7400","US","CA","SAN JOSE","95125","2145 HAMILTON AVENUE","","US","DE",770430924,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100217,"2010-02-17 17:21:00.0",0,0,"ebay",1,"","2010Q1"
"0000874016-10-000018",874016,"JONES APPAREL GROUP INC",2330,"US","NY","NEW YORK","10018","1411 BROADWAY","","2126423860","US","NY","NEW YORK","10018","1411 BROADWAY","","US","PA",60935166,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100216,"2010-02-16 14:28:00.0",0,0,"jny",1,"","2010Q1"
"0000950123-10-013022",823768,"WASTE MANAGEMENT INC",4953,"US","TX","HOUSTON","77002","1001 FANNIN STREET","STE 4000","7135126200","US","TX","HOUSTON","77002","1001 FANNIN STREET","SUITE 4000","US","DE",731309529,"USA WASTE SERVICES INC",19920703,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100216,"2010-02-16 13:22:00.0",0,0,"wm",1,"","2010Q1"
"0000950123-10-013244",42542,"GOODRICH CORP",3760,"US","NC","CHARLOTTE","28217","4 COLISEUM CENTRE","2730 WEST TYVOLA ROAD","7044237000","US","NC","CHARLOTTE","28217","4 COLISEUM CENTRE","2730 WEST TYVOLA RD","US","NY",340252680,"GOODRICH B F CO",19920703,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100216,"2010-02-16 16:10:00.0",0,0,"gr",1,"","2010Q1"
"0000950123-10-013437",62996,"MASCO CORP /DE/",2430,"US","MI","TAYLOR","48180","21001 VAN BORN RD","","3132747400","US","MI","TAYLOR","48180","21001 VAN BORN ROAD","","US","DE",381794485,"MASCO SCREW PRODUCTS CO",19731025,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100216,"2010-02-16 17:30:00.0",0,0,"mas",1,"","2010Q1"
"0001047469-10-000905",68505,"MOTOROLA INC",3663,"US","IL","SCHAUMBURG","60196","1303 E ALGONQUIN RD","","8475765000","US","IL","SCHAUMBURG","60196","1303 EAST ALGONQUIN ROAD","","US","DE",361115800,"MOTOROLA DELAWARE INC",19760414,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100216,"2010-02-16 16:46:00.0",0,0,"mot",1,"","2010Q1"
"0001104659-10-007295",66740,"3M CO",3841,"US","MN","ST PAUL","55144-1000","3M CENTER","BLDG. 220-11W-02","6517332204","US","MN","ST. PAUL","55144-1000","3M CENTER","BLDG. 220-11W-02","US","DE",410417775,"MINNESOTA MINING & MANUFACTURING CO",19920703,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100216,"2010-02-16 15:08:00.0",0,0,"mmm",1,"","2010Q1"
"0001193125-10-031419",1051470,"CROWN CASTLE INTERNATIONAL CORP",4899,"US","TX","HOUSTON","77057","1220 AUGUSTA DRIVE","SUITE 500","7135703000","US","TX","HOUSTON","77057","1220 AUGUSTA DRIVE","SUITE 500","US","DE",760470458,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100216,"2010-02-16 06:32:00.0",0,0,"cci",1,"","2010Q1"
"0001193125-10-032428",1037949,"QWEST COMMUNICATIONS INTERNATIONAL INC",4813,"US","CO","DENVER","80202","1801 CALIFORNIA ST","","3039921400","US","CO","DENVER","80202","1801 CALIFORNIA ST","","US","DE",841339282,"QUEST COMMUNICATIONS INTERNATIONAL INC",19970416,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100216,"2010-02-16 17:06:00.0",0,0,"q",1,"","2010Q1"
"0001336047-10-000009",1336047,"BOARDWALK PIPELINE PARTNERS, LP",4922,"US","TX","HOUSTON","77046","9 GREENWAY PLAZA, SUITE 2800","","866-913-2122","US","TX","HOUSTON","77046","9 GREENWAY PLAZA, SUITE 2800","","US","DE",203265614,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100216,"2010-02-16 10:10:00.0",0,0,"bwp",1,"","2010Q1"
"0000930413-10-000784",773840,"HONEYWELL INTERNATIONAL INC",3714,"US","NJ","MORRISTOWN","07962","101 COLUMBIA RD","PO BOX 4000","9734552000","US","NJ","MORRISTOWN","07962","101 COLUMBIA RD P O BOX 4000","101 COLUMBIA RD P O BOX 4000","US","DE",222640650,"ALLIEDSIGNAL INC",19940929,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100212,"2010-02-12 16:37:00.0",0,0,"hon",1,"","2010Q1"
"0000950123-10-011711",54480,"KANSAS CITY SOUTHERN",4011,"US","MO","KANSAS CITY","64105","427 W 12TH STREET","","8169831303","US","MO","KANSAS CITY","64121","PO BOX 219335","","US","DE",440663509,"KANSAS CITY SOUTHERN INDUSTRIES INC",19920703,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100212,"2010-02-11 19:37:00.0",0,0,"ksu",1,"","2010Q1"
"0000950123-10-012453",1306830,"CELANESE CORP",2820,"US","TX","DALLAS","75234","1601 W. LBJ FREEWAY","","972-443-4000","US","TX","DALLAS","75234","1601 W. LBJ FREEWAY","","US","DE",980420726,"BLACKSTONE CRYSTAL HOLDINGS CAPITAL PARTNERS (CAYMAN) IV LTD.",20041022,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100212,"2010-02-12 17:32:00.0",0,0,"ce",1,"","2010Q1"
"0001047469-10-000766",765880,"HCP, INC.",6798,"US","CA","LONG BEACH","90806","3760 KILROY AIRPORT WAY","SUITE 300","562-733-5100","US","CA","LONG BEACH","90806","3760 KILROY AIRPORT WAY","SUITE 300","US","MD",330091377,"HEALTH CARE PROPERTY INVESTORS INC",19920703,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100212,"2010-02-12 08:43:00.0",0,0,"hcp",1,"","2010Q1"
"0001193125-10-030342",804055,"COCA COLA ENTERPRISES INC",2086,"US","GA","ATLANTA","30339","2500 WINDY RIDGE PKWY","","7709893000","US","GA","ATLANTA","30339","2500 WINDY RIDGE PKWY","","US","DE",580503352,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100212,"2010-02-12 14:15:00.0",0,0,"cce",1,"","2010Q1"
"0001193125-10-030603",1048286,"MARRIOTT INTERNATIONAL INC /MD/",7011,"US","MD","BETHESDA","20817","10400 FERNWOOD ROAD","","3013803000","US","MD","BETHESDA","20817","10400 FERNWOOD ROAD","","US","DE",522055918,"NEW MARRIOTT MI INC",19971023,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100212,"2010-02-12 16:11:00.0",0,0,"mar",1,"","2010Q1"
"0001193125-10-030774",1288776,"GOOGLE INC.",7370,"US","CA","MOUNTAIN VIEW","94043","1600 AMPHITHEATRE PARKWAY","","650 623 4000","US","CA","MOUNTAIN VIEW","94043","1600 AMPHITHEATRE PARKWAY","","US","DE",770493581,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100212,"2010-02-12 17:19:00.0",0,0,"goog",1,"","2010Q1"
"0000934612-10-000016",934612,"BURLINGTON NORTHERN SANTA FE CORP",4011,"US","TX","FT WORTH","76131-2830","2650 LOU MENK DR","","8007952673","US","TX","FORT WORTH","76131-2830","2650 LOU MENK DRIVE","","US","DE",411804964,"BURLINGTON NORTHERN SANTE FE CORP",19950913,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100211,"2010-02-11 14:11:00.0",0,0,"bni",1,"","2010Q1"
"0000950123-10-011337",908255,"BORGWARNER INC",3714,"US","MI","AUBURN HILLS","48326","3850 HAMLIN RD.","","2487549200","US","MI","AUBURN HILLS","48326","3850 HAMLIN RD.","","US","DE",133404508,"BORG WARNER AUTOMOTIVE INC",19930628,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100211,"2010-02-11 11:26:00.0",0,0,"bwa",1,"","2010Q1"
"0001193125-10-027861",101829,"UNITED TECHNOLOGIES CORP /DE/",3724,"US","CT","HARTFORD","06101","UNITED TECHNOLOGIES BLDG","ONE FINANCIAL PLZ","8607287000","","","","","","","US","DE",60570975,"UNITED TECHNOLOGIES MICROELECTRONICS CENTER",19850825,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100211,"2010-02-11 06:09:00.0",0,0,"utx",1,"","2010Q1"
"0001193125-10-028165",1339947,"VIACOM INC.",4841,"US","NY","NEW YORK","10036","1515 BROADWAY","","(212) 258-6000","US","NY","NEW YORK","10036","1515 BROADWAY","","US","DE",203515052,"NEW VIACOM CORP.",20050927,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100211,"2010-02-11 09:51:00.0",0,0,"via",1,"","2010Q1"
"0001437749-10-000316",353944,"INTERNATIONAL GAME TECHNOLOGY",3990,"US","NV","RENO","89510","9295 PROTOTYPE DRIVE","P O BOX 10580","7754487777","US","NV","RENO","89511","9295 PROTOTYPE DRIVE","","US","NV",880173041,"",NA,"1-LAF",1,930,"10-Q",20091231,2010,"Q1",20100211,"2010-02-10 19:46:00.0",0,0,"igt",1,"","2010Q1"
"0000023082-10-000015",23082,"COMPUTER SCIENCES CORP",7373,"US","VA","FALLS CHURCH","22042","3170 FAIRVIEW PARK DRIVE","","7038761000","US","VA","FALLS CHURCH","22042","3170 FAIRVIEW PARK DRIVE","","US","NV",952043126,"",NA,"1-LAF",1,331,"10-Q",20091231,2009,"Q3",20100210,"2010-02-10 12:11:00.0",0,0,"csc",1,"","2010Q1"
"0001104659-10-006102",812074,"OWENS ILLINOIS INC /DE/",3221,"US","OH","PERRYSBURG","43551-2999","ONE MICHAEL OWENS WAY","","5673365000","US","OH","PERRYSBURG","43551-2999","ONE MICHAEL OWENS WAY","","US","DE",222781933,"OWENS ILLINOIS HOLDINGS CORP",19870512,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100210,"2010-02-10 16:35:00.0",0,0,"oi",1,"","2010Q1"
"0001193125-10-027165",24741,"CORNING INC /NY",3357,"US","NY","CORNING","14831","ONE RIVERFRONT PLAZA","","6079749000","US","NY","CORNING","14831","ONE RIVERFRONT PLAZA","","US","NY",160393470,"CORNING GLASS WORKS",19890512,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100210,"2010-02-10 16:05:00.0",0,0,"glw",1,"","2010Q1"
"0001193125-10-027229",731766,"UNITEDHEALTH GROUP INC",6324,"US","MN","MINNEAPOLIS","55343","UNITEDHEALTH GROUP CENTER","9900 BREN ROAD EAST","9529361300","US","MN","MINNETONKA","55343","9900 BREN ROAD EAST","","US","MN",411321939,"UNITED HEALTHCARE CORP/",20000309,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100210,"2010-02-10 16:37:00.0",0,0,"unh",1,"","2010Q1"
"0001193125-10-027258",90185,"SIGMA ALDRICH CORP",5160,"US","MO","ST LOUIS","63103","3050 SPRUCE ST","","3147715765","US","MO","ST LOUIS","63103","3050 SPRUCE STREET","","US","DE",431050617,"SIGMA INTERNATIONAL LTD",19750925,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100210,"2010-02-10 16:56:00.0",0,0,"sial",1,"","2010Q1"
"0000008670-10-000005",8670,"AUTOMATIC DATA PROCESSING INC",7374,"US","NJ","ROSELAND","07068","ONE ADP BOULVARD","","9739747849","US","NJ","ROSELAND","07068","ONE ADP BOULEVARD","","US","DE",221467904,"",NA,"1-LAF",0,630,"10-Q",20091231,2010,"Q2",20100209,"2010-02-09 16:49:00.0",0,0,"adp",1,"","2010Q1"
"0000038074-10-000005",38074,"FOREST LABORATORIES INC",2834,"US","NY","NEW YORK","10022","909 THIRD AVENUE","","(212)421-7850","US","NY","NEW YORK","10022","909 THIRD AVENUE","","US","DE",111798614,"",NA,"1-LAF",1,331,"10-Q",20091231,2009,"Q3",20100209,"2010-02-09 12:50:00.0",0,0,"frx",1,"","2010Q1"
"0000950123-10-010126",1133421,"NORTHROP GRUMMAN CORP /DE/",3812,"US","CA","LOS ANGELES","90067","1840 CENTURY PK E","C/O NORTHROP GRUMMAN CORP","310-201-1630","US","CA","LOS ANGELES","90067","1840 CENTURY PARK EAST","C/O NORTHROP GRUMMAN CORP","US","DE",954840775,"NNG INC",20010129,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100209,"2010-02-08 21:29:00.0",0,0,"noc",1,"","2010Q1"
"0000950123-10-010528",875045,"BIOGEN IDEC INC.",2836,"US","MA","CAMBRIDGE","02142","14 CAMBRIDGE CENTER","","6176792000","US","MA","CAMBRIDGE","02142","14 CAMBRIDGE CENTER","","US","DE",330112644,"BIOGEN IDEC INC",20031112,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100209,"2010-02-09 17:22:00.0",0,0,"biib",1,"","2010Q1"
"0001193125-10-024580",864328,"BJ SERVICES CO",1389,"US","TX","HOUSTON","77041","4601 WESTWAY PARK BLVD","","7134624239","US","TX","HOUSTON","77041","4601 WESTWAY PARK BLVD","4601 WESTWAY PARK BLVD","US","DE",630084140,"",NA,"1-LAF",0,930,"10-Q",20091231,2010,"Q1",20100209,"2010-02-08 17:53:00.0",0,0,"bjs",1,"","2010Q1"
"0001193125-10-025517",1335793,"CNX GAS CORP",1311,"US","PA","CANONSBURG","15317","CNX CENTER","1000 CONSOL ENERGY DRIVE","724-485-4000","US","PA","CANONSBURG","15317","CNX CENTER","1000 CONSOL ENERGY DRIVE","US","DE",203170639,"CNX GAS CORP",20050810,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100209,"2010-02-09 12:54:00.0",0,0,"cxg",1,"","2010Q1"
"0001193125-10-025522",1070412,"CONSOL ENERGY INC",1221,"US","PA","PITTSBURGH","15241","C/O CONSOL INC","1800 WASHINGTON RD","724-485-4000","US","PA","CANONSBURG","15317","CNX CENTER","1000 CONSOL ENERGY DRIVE","US","DE",510337383,"CONSOL ENERGY INC",19980915,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100209,"2010-02-09 12:57:00.0",0,0,"cnx",1,"","2010Q1"
"0001193125-10-025672",203527,"VARIAN MEDICAL SYSTEMS INC",3845,"US","CA","PALO ALTO","94304-1000","3100 HANSEN WAY","","650-424-5834","US","CA","PALO ALTO","94304-1000","3100 HANSEN WAY","","US","DE",942359345,"VARIAN ASSOCIATES INC /DE/",19920703,"1-LAF",0,930,"10-Q",20091231,2010,"Q1",20100209,"2010-02-09 14:31:00.0",0,0,"var",1,"","2010Q1"
"0001193125-10-025856",712515,"ELECTRONIC ARTS INC.",7372,"US","CA","REDWOOD CITY","94065","209 REDWOOD SHORES PARKWAY","","650-628-1500","US","CA","REDWOOD CITY","94065","209 REDWOOD SHORES PARKWAY","","US","DE",942838567,"ELECTRONIC ARTS INC",19920703,"1-LAF",0,331,"10-Q",20091231,2009,"Q3",20100209,"2010-02-09 16:19:00.0",0,0,"erts",1,"","2010Q1"
"0001193125-10-025949",1001039,"WALT DISNEY CO/",7990,"US","CA","BURBANK","91521","500 SOUTH BUENA VISTA ST","","8185601000","US","CA","BURBANK","91521","500 SOUTH BUENA VISTA ST","","US","DE",954545390,"DC HOLDCO INC",19950918,"1-LAF",0,930,"10-Q",20091231,2010,"Q1",20100209,"2010-02-09 17:06:00.0",0,0,"dis",1,"","2010Q1"
"0001193125-10-025958",815556,"FASTENAL CO",5200,"US","MN","WINONA","55987","2001 THEURER BLVD","","5074545374","","","","","","","US","MN",410948415,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100209,"2010-02-09 17:14:00.0",0,0,"fast",1,"","2010Q1"
"0000007084-10-000006",7084,"ARCHER DANIELS MIDLAND CO",2070,"US","IL","DECATUR","62526","4666 FARIES PKWY","","2174244798","US","IL","DECATUR","62526","4666 FARIES PKWY","","US","DE",410129150,"",NA,"1-LAF",0,630,"10-Q",20091231,2010,"Q2",20100208,"2010-02-05 19:11:00.0",0,0,"adm",1,"","2010Q1"
"0000950123-10-009905",1024478,"ROCKWELL AUTOMATION INC",3829,"US","WI","MILWAUKEE","53204","1201 SOUTH 2ND STREET","","414-382-2000","US","WI","MILWAUKEE","53204","1201 SOUTH 2ND STREET","","US","DE",251797617,"ROCKWELL  AUTOMATION INC",20020507,"1-LAF",1,930,"10-Q",20091231,2010,"Q1",20100208,"2010-02-08 16:06:00.0",0,0,"rok",1,"","2010Q1"
"0000950123-10-009988",10795,"BECTON DICKINSON & CO",3841,"US","NJ","FRANKLIN LAKES","07417-1880","ONE BECTON DR","","2018476800","US","NJ","FRANKLIN LAKE","07417","ONE BECTON DR","","US","NJ",220760120,"",NA,"1-LAF",1,930,"10-Q",20091231,2010,"Q1",20100208,"2010-02-08 17:17:00.0",0,0,"bdx",1,"","2010Q1"
"0001193125-10-024165",38777,"FRANKLIN RESOURCES INC",6282,"US","CA","SAN MATEO","94403","ONE FRANKLIN PARKWAY","BUILDING 920","650-312-2000","US","CA","SAN MATEO","94403","FRANKLIN RESOURCES INC","ONE FRANKLIN PARKWAY","US","DE",132670991,"",NA,"1-LAF",0,930,"10-Q",20091231,2010,"Q1",20100208,"2010-02-08 13:48:00.0",0,0,"ben",1,"","2010Q1"
"0001193125-10-024406",12927,"BOEING CO",3721,"US","WA","SEATTLE","98124","P O BOX 3707 MS 1F 31","","2066552121","US","IL","CHICAGO","60606","100 N RIVERSIDE PLZ","","US","DE",910425694,"BOEING AIRPLANE CO",19730725,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100208,"2010-02-08 16:29:00.0",0,0,"ba",1,"","2010Q1"
"0000704051-10-000017",704051,"LEGG MASON INC",6282,"US","MD","BALTIMORE","21202","100 INTERNATIONAL DRIVE","","4105390000","US","MD","BALTIMORE","21202","100 INTERNATIONAL DRIVE","","US","MD",521200960,"",NA,"1-LAF",0,331,"10-Q",20091231,2009,"Q3",20100205,"2010-02-05 16:06:00.0",0,0,"lm",1,"","2010Q1"
"0000950123-10-009025",1113169,"PRICE T ROWE GROUP INC",6200,"US","MD","BALTIMORE","21289-0320","100 EAST PRATT STREET","P.O. BOX 89000","4103452000","US","MD","BALTIMORE","21289-0320","100 EAST PRATT STREET","P.O. BOX 89000","US","MD",522264646,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100205,"2010-02-05 07:28:00.0",0,1,"trow",1,"","2010Q1"
"0000950123-10-009185",1140859,"AMERISOURCEBERGEN CORP",5122,"US","PA","CHESTERBROOK","19087-5594","1300 MORRIS DRIVE","","6107277000","US","PA","CHESTERBROOK","19087-5594","1300 MORRIS DRIVE","","US","DE",233079390,"",NA,"1-LAF",1,930,"10-Q",20091231,2010,"Q1",20100205,"2010-02-05 14:55:00.0",0,0,"abc",1,"","2010Q1"
"0000950123-10-009191",1222333,"SPDR GOLD TRUST",1040,"US","NY","NEW YORK","10017","C/O WORLD GOLD TRUST SERVICES LLC","424 MADISON AVE 3RD FL","2123173800","US","NY","NEW YORK","10017","424 MADISON AVE 3RD FL","","","",522369757,"STREETTRACKS GOLD TRUST",20041008,"1-LAF",1,930,"10-Q",20091231,2010,"Q1",20100205,"2010-02-05 15:00:00.0",0,0,"gld",1,"","2010Q1"
"0000950123-10-009307",849399,"SYMANTEC CORP",7372,"US","CA","MOUNTAIN VIEW","94043","350 ELLIS STREET","","650-527-2900","US","CA","MOUNTAIN VIEW","94043","350 ELLIS STREET","","US","DE",770181864,"",NA,"1-LAF",0,331,"10-Q",20091231,2009,"Q3",20100205,"2010-02-05 17:14:00.0",0,0,"symc",1,"","2010Q1"
"0001193125-10-023041",87347,"SCHLUMBERGER LTD /NV/",1389,"US","TX","HOUSTON","77056","5599 SAN FELIPE","17TH FLOOR","7135132000","US","TX","HOUSTON","77056","5599 SAN FELIPE","17TH FLOOR","AN","",520684746,"SCHLUMBERGER NV",19920804,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100205,"2010-02-05 12:32:00.0",0,0,"slb",1,"","2010Q1"
"0001193125-10-023271",79958,"PRECISION CASTPARTS CORP",3320,"US","OR","PORTLAND","97239","4650 SW MACADAM AVE","STE 440","503.417.4800","US","OR","PORTLAND","97239","4650 SW MACADAM AVE","STE 440","US","OR",930460598,"",NA,"1-LAF",0,331,"10-Q",20091231,2009,"Q3",20100205,"2010-02-05 15:00:00.0",0,0,"pcp",1,"","2010Q1"
"0001193125-10-023280",1109357,"EXELON CORP",4931,"US","IL","CHICAGO","60680-5398","PO BOX 805398","","3123947399","US","IL","CHICAGO","60680-5398","PO BOX 805398","","US","PA",232990190,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100205,"2010-02-05 15:17:00.0",0,0,"exc",4,"1168165 78100 22606","2010Q1"
"0001193125-10-023294",100885,"UNION PACIFIC CORP",4011,"US","NE","OMAHA","68179","1400 DOUGLAS STREET","STOP 0310","402 544 5214","US","NE","OMAHA","68179","1400 DOUGLAS STREET","STOP 0310","US","UT",132626465,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100205,"2010-02-05 15:31:00.0",0,0,"unp",1,"","2010Q1"
"0001193125-10-023332",721371,"CARDINAL HEALTH INC",5122,"US","OH","DUBLIN","43017","7000 CARDINAL PLACE","","6147573033","US","OH","DUBLIN","43017","7000 CARDINAL PLACE","","US","OH",310958666,"CARDINAL DISTRIBUTION INC",19920703,"1-LAF",0,630,"10-Q",20091231,2010,"Q2",20100205,"2010-02-05 16:01:00.0",0,0,"cah",1,"","2010Q1"
"0001206774-10-000241",21076,"CLOROX CO /DE/",2842,"US","CA","OAKLAND","94612-1888","THE CLOROX COMPANY","1221 BROADWAY","5102717000","US","CA","OAKLAND","94612-1305","P.O. BOX 24305","","US","DE",310595760,"",NA,"1-LAF",0,630,"10-Q",20091231,2010,"Q2",20100205,"2010-02-05 16:40:00.0",0,0,"clx",1,"","2010Q1"
"0001004155-10-000016",1004155,"AGL RESOURCES INC",4924,"US","GA","ATLANTA","30309","TEN PEACHTREE PLACE","","4045844000","US","GA","ATLANTA","30309","TEN PEACHTREE PLACE","DEPT. 1109","US","GA",582210952,"",NA,"1-LAF",1,1231,"10-K",20091231,2009,"FY",20100204,"2010-02-04 08:39:00.0",0,0,"agl",1,"","2010Q1"
"0001193125-10-020962",1308161,"NEWS CORP",2711,"US","NY","NEW YORK","10036","1211 AVENUE OF THE AMERICAS","","212-852-7000","US","NY","NEW YORK","10036","1211 AVENUE OF THE AMERICAS","","","",260075658,"NEWS CORPORATION, INC.",20041108,"1-LAF",0,630,"10-Q",20091231,2010,"Q2",20100204,"2010-02-03 17:39:00.0",0,0,"nws",1,"","2010Q1"
"0001193125-10-021555",23666,"SARA LEE CORP",2000,"US","IL","DOWNERS GROVE","60515","3500 LACEY ROAD","","6305986000","US","IL","DOWNERS GROVE","60515","3500 LACEY ROAD","","US","MD",362089049,"LEE SARA CORP",19920703,"1-LAF",0,630,"10-Q",20091231,2010,"Q2",20100204,"2010-02-04 07:32:00.0",0,0,"sle",1,"","2010Q1"
"0001193125-10-021684",859737,"HOLOGIC INC",3844,"US","MA","BEDFORD","01730","35 CROSBY DRIVE","","7819997300","US","MA","BEDFORD","01730","35 CROSBY DRIVE","","US","DE",42902449,"",NA,"1-LAF",0,930,"10-Q",20091231,2010,"Q1",20100204,"2010-02-04 09:25:00.0",0,0,"holx",1,"","2010Q1"
"0001193125-10-021715",1002638,"OPEN TEXT CORP",7373,"CA","ON","ONTARIO CANADA","N2L 0A1","275 FRANK TOMPA DRIVE","WATERLOO","519-888-7111","CA","ON","ONTARIO CANADA","N2L 0A1","275 FRANK TOMPA DRIVE","WATERLOO","CA","ON",980154400,"",NA,"1-LAF",0,630,"10-Q",20091231,2010,"Q2",20100204,"2010-02-04 10:00:00.0",0,0,"otex",1,"","2010Q1"
"0001193125-10-021720",76334,"PARKER HANNIFIN CORP",3490,"US","OH","CLEVELAND","44124-4141","6035 PARKLAND BOULEVARD","","2168963000","US","OH","CLEVELAND","44124-4141","6035 PARKLAND BOULEVARD","","US","OH",340451060,"PARKER APPLIANCE CO",19670907,"1-LAF",0,630,"10-Q",20091231,2010,"Q2",20100204,"2010-02-04 10:12:00.0",0,0,"ph",1,"","2010Q1"
