"adsh","cik_id","name","sic","countryba","stprba","cityba","zipba","bas1","bas2","baph","countryma","stprma","cityma","zipma","mas1","mas2","countryinc","stprinc","ein_id","former","changed","afs","wksi","fye","form","period","fy","fp","filed","accepted","prevrpt","detail","instance","nciks","aciks","edgar_year"
"0001193125-09-227713",1038357,"PIONEER NATURAL RESOURCES CO",1311,"US","TX","IRVING","75039","200 WILLIAMS SQUARE WEST","5205 N OCONNOR BLVD","9724449001","US","TX","IRVING","75039","200 WILLIAMS SQUARE WEST","5205 N OCONNOR BLVD","US","DE",752702753,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 17:05:00.0",0,0,"pxd",1,"","2009Q4"
"0001193125-09-227720",70858,"BANK OF AMERICA CORP /DE/",6021,"US","NC","CHARLOTTE","28255","BANK OF AMERICA CORPORATE CENTER","100 N TRYON ST","7043868486","US","NC","CHARLOTTE","28255","BANK OF AMERICA CORPORATE CENTER","100 N TRYON ST","US","DE",560906609,"BANKAMERICA CORP/DE/",19981022,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 17:07:00.0",0,0,"bac",1,"","2009Q4"
"0001193125-09-227731",35527,"FIFTH THIRD BANCORP",6022,"US","OH","CINCINNATI","45263","38 FOUNTAIN SQ PLZ","FIFTH THIRD CENTER","5135795300","","","","","","","US","OH",310854434,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 17:09:00.0",0,0,"fitb",1,"","2009Q4"
"0001193125-09-227739",318154,"AMGEN INC",2836,"US","CA","THOUSAND OAKS","91320-1799","ONE AMGEN CENTER DRIVE","MAIL STOP 24-1-B","(805)313-1762","US","CA","THOUSAND OAKS","91320-1799","ONE AMGEN CENTER DRIVE","MAIL STOP 24-1-B","US","DE",953540776,"AMGEN",19870305,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 17:10:00.0",0,0,"amgn",1,"","2009Q4"
"0001193125-09-227752",1373835,"SPECTRA ENERGY CORP.",4923,"US","TX","HOUSTON","77056","5400 WESTHEIMER COURT","","704-382-8160","US","TX","HOUSTON","77056","5400 WESTHEIMER COURT","","US","DE",205413139,"GAS SPINCO, INC.",20060825,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 17:13:00.0",0,0,"se",1,"","2009Q4"
"0000038074-09-000048",38074,"FOREST LABORATORIES INC",2834,"US","NY","NEW YORK","10022","909 THIRD AVENUE","","(212)421-7850","US","NY","NEW YORK","10022","909 THIRD AVENUE","","US","DE",111798614,"",NA,"1-LAF",1,331,"10-Q",20090930,2009,"Q2",20091109,"2009-11-09 09:06:00.0",0,0,"frx",1,"","2009Q4"
"0000086521-09-000062",1032208,"SEMPRA ENERGY",4932,"US","CA","SAN DIEGO","92101","101 ASH STREET","P O BOX 129400","6196962000","US","CA","SAN DIEGO","92101","101 ASH STREET","P O BOX 129400","US","CA",330732627,"MINERAL ENERGY CO",19970205,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 15:42:00.0",0,0,"sre",4,"75527 86521 92108","2009Q4"
"0000950123-09-059493",915912,"AVALONBAY COMMUNITIES INC",6798,"US","VA","ALEXANDRIA","22314","2900 EISENHOWER AVENUE","SUITE 300","7033296300","US","VA","ALEXANDRIA","22314","2900 EISENHOWER AVENUE","STE 300","US","MD",770404318,"AVALON BAY COMMUNITIES INC",19980618,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-06 18:04:00.0",0,0,"avb",1,"","2009Q4"
"0000950123-09-059588",1066107,"EL PASO CORP/DE",4922,"US","TX","HOUSTON","77002","1001 LOUISIANA ST, SUITE 2955A","EL PASO BLDG","7134202600","US","TX","HOUSTON","77002","1001 LOUISIANA ST","SUITE 2955A","US","DE",760568816,"EL PASO ENERGY CORP/DE",19980716,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-06 21:10:00.0",0,0,"ep",1,"","2009Q4"
"0000950123-09-059772",1001082,"DISH NETWORK CORP",4841,"US","CO","ENGLEWOOD","80112","9601 S. MERIDIAN BLVD.","","3037231000","US","CO","ENGLEWOOD","80112","9601 S. MERIDIAN BLVD.","","US","NV",880336997,"ECHOSTAR COMMUNICATIONS CORP",19950919,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 07:26:00.0",0,0,"dish",1,"","2009Q4"
"0000950123-09-059975",25475,"CRAWFORD & CO",6411,"US","GA","ATLANTA","30319","1001SUMMIT BLVD, NE","","4042560830","US","GA","ATLANTA","30319","1001 SUMMIT BLVD, NE","","US","GA",580506554,"",NA,"2-ACC",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 13:19:00.0",0,0,"crda",1,"","2009Q4"
"0000950123-09-060099",19617,"J P MORGAN CHASE & CO",6021,"US","NY","NEW YORK","10017","270 PARK AVE","38TH FL","2122706000","US","NY","NEW YORK","10017","270 PARK AVENUE","","US","DE",132624428,"CHASE MANHATTAN CORP /DE/",19960402,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 15:36:00.0",0,0,"jpm",1,"","2009Q4"
"0000950123-09-060174",721083,"SMITH INTERNATIONAL INC",3533,"US","TX","HOUSTON","77032","16740 HARDY ST","P O BOX 60068","2814433370","US","TX","HOUSTON","77205","16740 HARDY ST","P O BOX 60068","US","DE",953822631,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 16:25:00.0",0,0,"sii",1,"","2009Q4"
"0000950123-09-060286",1050915,"QUANTA SERVICES INC",1731,"US","TX","HOUSTON","77056","1360 POST OAK BLVD","SUITE 2100","7133506000","US","TX","HOUSTON","77056","1360 POST OAK BLVD SUITE 2100","","US","DE",742851603,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 17:08:00.0",0,0,"pwr",1,"","2009Q4"
"0000950123-09-060293",945764,"DENBURY RESOURCES INC",1311,"US","TX","PLANO","75024","5100 TENNYSON PARKWAY","SUITE 3000","9726732000","US","TX","PLANO","75024","5100 TENNYSON PARKWAY","SUITE 3000","US","DE",752815171,"NEWSCOPE RESOURCES LTD",19950627,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 17:12:00.0",0,0,"dnr",1,"","2009Q4"
"0000950123-09-060325",1037676,"ARCH COAL INC",1221,"US","MO","ST LOUIS","63141","CITY PLACE ONE STE 300","ARCH MINERAL CORP","3149942700","US","MO","CREVE COEUR","63141","CITYPLACE ONE SUITE 300","ARCH MINERAL CORP","US","DE",430921172,"ARCH MINERAL CORP",19970411,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 17:23:00.0",0,0,"aci",1,"","2009Q4"
"0001031296-09-000035",1031296,"FIRSTENERGY CORP",4911,"US","OH","AKRON","44308-1890","76 SOUTH MAIN ST","","330-761-7837","US","OH","AKRON","44308-1890","76 SOUTH MAIN ST","","US","OH",341843785,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-06 17:43:00.0",0,0,"fe",8,"20947 53456 65350 73960 77227 352049 1407703","2009Q4"
"0001047469-09-009800",1355096,"LIBERTY MEDIA CORP",4841,"US","CO","ENGLEWOOD","80112","12300 LIBERTY BOULEVARD","","7208755400","US","CO","ENGLEWOOD","80112","12300 LIBERTY BOULEVARD","","","",841288730,"LIBERTY MEDIA HOLDING CORP",20060303,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 12:55:00.0",0,0,"lcapa",1,"","2009Q4"
"0001061219-09-000119",1061219,"ENTERPRISE PRODUCTS PARTNERS L P",4922,"US","TX","HOUSTON","77002","1100 LOUISIANA 10TH FLOOR","","7133816500","US","TX","HOUSTON","77002","1100 LOUISIANA 10TH FLOOR","","US","DE",760568219,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 14:51:00.0",0,0,"epd",1,"","2009Q4"
"0001104659-09-063503",895648,"GENERAL GROWTH PROPERTIES INC",6798,"US","IL","CHICAGO","60606","110 N WACKER DRIVE","STE 3100","3129605000","US","IL","CHICAGO","60606","110 N WACKER DRIVE","STE 3100","US","DE",421283895,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 08:00:00.0",0,0,"ggp",1,"","2009Q4"
"0001104659-09-063687",1124198,"FLUOR CORP",1600,"US","TX","IRVING","75039","6700 LAS COLINAS BLVD","","4693987000","US","TX","IRVING","75039","6700 LAS COLINAS BLVD","","US","DE",330927079,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 16:24:00.0",0,0,"flr",1,"","2009Q4"
"0001193125-09-227819",3673,"ALLEGHENY ENERGY, INC",4911,"US","PA","GREENSBURG","15601","800 CABIN HILL DRIVE","","7248373000","US","PA","GREENSBURG","15601","800 CABIN HILL DRIVE","","US","MD",135531602,"ALLEGHENY ENERGY INC",19970926,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-06 17:34:00.0",0,0,"aye",1,"","2009Q4"
"0001193125-09-227833",354908,"FLIR SYSTEMS INC",3812,"US","OR","WILSONVILLE","97070","27700 SW PARKWAY AVENUE","","5034983547","US","OR","WILSONVILLE","97070","27700 SW PARKWAY AVENUE","","US","OR",930708501,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-06 17:49:00.0",0,0,"flir",1,"","2009Q4"
"0001193125-09-227889",927628,"CAPITAL ONE FINANCIAL CORP",6022,"US","VA","MCLEAN","22102","1680 CAPITAL ONE DRIVE","SUITE 1400","7037201000","US","VA","MCLEAN","22102","1680 CAPITAL ONE DRIVE","SUITE 1400","US","DE",541719854,"OAKSTONE FINANCIAL CORP",19940728,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-06 19:04:00.0",0,0,"cof",1,"","2009Q4"
"0001193125-09-227984",895421,"MORGAN STANLEY",6211,"US","NY","NEW YORK","10036","1585 BROADWAY","","212-761-4000","US","NY","NEW YORK","10036","1585 BROADWAY","","US","DE",363145972,"MORGAN STANLEY DEAN WITTER & CO",19980326,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-06 20:48:00.0",0,0,"ms",1,"","2009Q4"
"0001193125-09-228738",740761,"BUCYRUS INTERNATIONAL INC",3532,"US","WI","SOUTH MILWAUKEE","53172-0500","P O BOX 500","1100 MILWAUKEE AVENUE","4147684000","US","WI","SOUTH MILWAUKEE","53172-0500","P O BOX 500","1100 MILWAUKEE AVENUE","US","DE",390188050,"BUCYRUS ERIE CO /DE",19920703,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 10:48:00.0",0,0,"bucy",1,"","2009Q4"
"0001193125-09-228751",80661,"PROGRESSIVE CORP/OH/",6331,"US","OH","MAYFIELD VILLAGE","44143","6300 WILSON MILLS RD","","4404615000","US","OH","MAYFIELD VILLAGE","44143","6300 WILSON MILLS RD","","US","OH",340963169,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 10:56:00.0",0,0,"pgr",1,"","2009Q4"
"0001193125-09-228752",1043277,"C H ROBINSON WORLDWIDE INC",4731,"US","MN","EDEN PRAIRIE","55347","14701 CHARLSON ROAD","","9529378500","US","MN","EDEN PRAIRIE","55347","14701 CHARLSON ROAD","","US","DE",411883630,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 10:56:00.0",0,0,"chrw",1,"","2009Q4"
"0001193125-09-229012",92230,"BB&T CORP",6021,"US","NC","WINSTON-SALEM","27101","200 WEST SECOND STREET","","3367332000","US","NC","WINSTON-SALEM","27101","200 WEST SECOND STREET","","US","NC",560939887,"SOUTHERN NATIONAL CORP /NC/",19920703,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 13:37:00.0",0,0,"bbt",1,"","2009Q4"
"0001193125-09-229036",1002910,"AMEREN CORP",4931,"US","MO","ST LOUIS","63166-6149","1901 CHOUTEAU AVE","MC 1370","314-621-3222","US","MO","ST LOUIS","63103","1901 CHOUTEAU AVE","MC 1370","US","MO",431723446,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 13:49:00.0",0,0,"aee",7,"18651 18654 49816 100826 762129 1135361","2009Q4"
"0001193125-09-229040",1282266,"WINDSTREAM CORP",4813,"US","AR","LITTLE ROCK","72212","4001 RODNEY PARHAM RD.","","5017487000","US","AR","LITTLE ROCK","72212","4001 RODNEY PARHAM RD.","","US","DE",200792300,"VALOR COMMUNICATIONS GROUP INC",20040326,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 13:51:00.0",0,0,"win",1,"","2009Q4"
"0001193125-09-229142",310764,"STRYKER CORP",3841,"US","MI","KALAMAZOO","49002","2825 AIRVIEW BLVD","","2693852600","US","MI","KALAMAZOO","49002","2825 AIRVIEW BLVD","","US","MI",381239739,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 14:37:00.0",0,0,"syk",1,"","2009Q4"
"0001193125-09-229321",721371,"CARDINAL HEALTH INC",5122,"US","OH","DUBLIN","43017","7000 CARDINAL PLACE","","6147573033","US","OH","DUBLIN","43017","7000 CARDINAL PLACE","","US","OH",310958666,"CARDINAL DISTRIBUTION INC",19920703,"1-LAF",0,630,"10-Q",20090930,2010,"Q1",20091109,"2009-11-09 15:59:00.0",0,0,"cah",1,"","2009Q4"
"0001193125-09-229337",1086222,"AKAMAI TECHNOLOGIES INC",7389,"US","MA","CAMBRIDGE","02142","8 CAMBRIDGE CENTER","","6174443000","US","MA","CAMBRIDGE","02142","8 CAMBRIDGE CENTER","","US","DE",43432319,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 16:03:00.0",0,0,"akam",1,"","2009Q4"
"0001193125-09-229377",895126,"CHESAPEAKE ENERGY CORP",1311,"US","OK","OKLAHOMA CITY","73118","6100 N WESTERN AVE","","4058488000","US","OK","OKLAHOMA CITY","73118","6100 NORTH WESTERN AVE","","US","OK",731395733,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 16:12:00.0",0,0,"chk",1,"","2009Q4"
"0001193125-09-229556",746515,"EXPEDITORS INTERNATIONAL OF WASHINGTON INC",4731,"US","WA","SEATTLE","98104","1015 THIRD AVENUE 12TH FLOOR","","2066743400","US","WA","SEATTLE","98104","1015 THIRD AVENUE 12TH FLOOR","","US","WA",911069248,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-09 17:06:00.0",0,0,"expd",1,"","2009Q4"
"0001393311-09-000035",1393311,"PUBLIC STORAGE",6798,"US","CA","GLENDALE","91201-2349","701 WESTERN AVENUE","","818-244-8080","US","CA","GLENDALE","91201-2349","701 WESTERN AVENUE","","US","MD",953551121,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091109,"2009-11-06 19:07:00.0",0,0,"psa",1,"","2009Q4"
"0000708819-09-000020",708819,"MCDERMOTT INTERNATIONAL INC",3443,"US","TX","HOUSTON","77079","777 N. ELDRIDGE PARKWAY","","281-870-5000","US","TX","HOUSTON","77079","777 N. ELDRIDGE PARKWAY","","PA","",720593134,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091110,"2009-11-09 20:41:00.0",0,0,"mdr",1,"","2009Q4"
"0000897101-09-002245",203077,"ST JUDE MEDICAL INC",3845,"US","MN","ST PAUL","55117","ONE ST JUDE MEDICAL DRIVE","","6517562000","US","MN","ST PAUL","55117","ONE ST JUDE MEDICAL DRIVE","","US","MN",411276891,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091110,"2009-11-10 17:03:00.0",0,0,"stj",1,"","2009Q4"
"0000950123-09-060619",103379,"V F CORP",2320,"US","NC","GREENSBORO","27408","105 CORPORATE CENTER BOULEVARD","","(336)424-6000","US","NC","GREENSBORO","27420","P. O. BOX 21488","","US","PA",231180120,"VF CORPORATION",19900621,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091110,"2009-11-10 12:20:00.0",0,0,"vfc",1,"","2009Q4"
"0001140361-09-025328",1301063,"ALPHA NATURAL RESOURCES, INC.",1221,"US","VA","ABINGDON","24212","ONE ALPHA PLACE","P.O. BOX 2345","276-619-4410","US","VA","ABINGDON","24212","ONE ALPHA PLACE","P.O. BOX 2345","US","DE",421638663,"FOUNDATION COAL HOLDINGS, INC.",20040819,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091110,"2009-11-09 21:12:00.0",0,0,"anr",1,"","2009Q4"
"0001193125-09-230306",73309,"NUCOR CORP",3312,"US","NC","CHARLOTTE","28211","2100 REXFORD RD","","7043667000","US","NC","CHARLOTTE","28211","2100 REXFORD ROAD","","US","DE",131860817,"NUCLEAR CORP OF AMERICA INC",19680911,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091110,"2009-11-10 10:52:00.0",0,0,"nue",1,"","2009Q4"
"0001193125-09-230789",712515,"ELECTRONIC ARTS INC.",7372,"US","CA","REDWOOD CITY","94065","209 REDWOOD SHORES PARKWAY","","650-628-1500","US","CA","REDWOOD CITY","94065","209 REDWOOD SHORES PARKWAY","","US","DE",942838567,"ELECTRONIC ARTS INC",19920703,"1-LAF",0,331,"10-Q",20090930,2009,"Q2",20091110,"2009-11-10 16:50:00.0",0,0,"erts",1,"","2009Q4"
"0000023082-09-000065",23082,"COMPUTER SCIENCES CORP",7373,"US","VA","FALLS CHURCH","22042","3170 FAIRVIEW PARK DRIVE","","7038761000","US","VA","FALLS CHURCH","22042","3170 FAIRVIEW PARK DRIVE","","US","NV",952043126,"",NA,"1-LAF",1,331,"10-Q",20090930,2009,"Q2",20091112,"2009-11-12 12:36:00.0",0,0,"csc",1,"","2009Q4"
"0000047111-09-000050",47111,"HERSHEY CO",2060,"US","PA","HERSHEY","17033-0810","100 CRYSTAL A DRIVE","P O BOX 810-EXTERNAL RPTG & COMPLIANCE","7175344200","US","PA","HERSHEY","17033-0810","P O BOX 810-EXTERNAL RPTG & COMPLIANCE","100 CRYSTAL A DRIVE","US","DE",230691590,"HERSHEY FOODS CORP",19920703,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091112,"2009-11-12 10:17:00.0",0,0,"hsy",1,"","2009Q4"
"0001193125-09-235226",1080224,"EDGAR ONLINE INC",7389,"US","CT","NORWALK","06854","50 WASHINGTON ST","","2038525666","US","CT","NORWALK","06854","50 WASHINGTON ST","","US","DE",61447017,"",NA,"5-SML",0,1231,"10-Q",20090930,2009,"Q3",20091116,"2009-11-16 12:28:00.0",0,1,"edgr",1,"","2009Q4"
"0000950123-09-063897",1024478,"ROCKWELL AUTOMATION INC",3829,"US","WI","MILWAUKEE","53204","1201 SOUTH 2ND STREET","","414-382-2000","US","WI","MILWAUKEE","53204","1201 SOUTH 2ND STREET","","US","DE",251797617,"ROCKWELL  AUTOMATION INC",20020507,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091118,"2009-11-18 15:34:00.0",0,0,"rok",1,"","2009Q4"
"0001047469-09-010297",1385157,"TYCO ELECTRONICS LTD.",5065,"BM","","PEMBROKE","HM08","96 PITTS BAY ROAD, 2ND FL","","(441) 298-9732","BM","","PEMBROKE","HM08","96 PITTS BAY ROAD, 2ND FL","","BM","",980518048,"",NA,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091118,"2009-11-18 15:00:00.0",0,0,"tel",1,"","2009Q4"
"0001193125-09-237055",858877,"CISCO SYSTEMS INC",3576,"US","CA","SAN JOSE","95134-1706","170 WEST TASMAN DR","","4085264000","US","CA","SAN JOSE","95134-1706","225 WEST TASMAN DR","","US","CA",770059951,"",NA,"1-LAF",0,731,"10-Q",20091031,2010,"Q1",20091118,"2009-11-18 06:04:00.0",0,0,"csco",1,"","2009Q4"
"0001045810-09-000036",1045810,"NVIDIA CORP",3674,"US","CA","SANTA CLARA","95050","2701 SAN TOMAS EXPRESSWAY","","408-486-2000","US","CA","SANTA CLARA","95050","2701 SAN TOMAS EXPRESSWAY","","US","DE",943177549,"NVIDIA CORP/DE",20020612,"1-LAF",1,131,"10-Q",20091031,2009,"Q3",20091119,"2009-11-19 09:03:00.0",0,0,"nvda",1,"","2009Q4"
"0000950123-09-064772",829224,"STARBUCKS CORP",5810,"US","WA","SEATTLE","98124-1067","P O BOX 34067","","2064471575","US","WA","SEATTLE","98134","2401 UTAH AVENUE SOUTH","","US","WA",911325671,"",NA,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091120,"2009-11-20 16:45:00.0",0,0,"sbux",1,"","2009Q4"
"0001193125-09-239188",52988,"JACOBS ENGINEERING GROUP INC /DE/",1600,"US","CA","PASADENA","91105-3063","1111 S ARROYO PARKWAY","","6265783500","","","","","","","US","DE",954081636,"",NA,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091120,"2009-11-20 15:16:00.0",0,0,"jec",1,"","2009Q4"
"0001193125-09-239236",1385187,"COVIDIEN PLC",3841,"IE","","LOUGHLINSTOWN","DUBLIN 18","CHERRYWOOD BUSINESS PARK","BLOCK G, FIRST FLOOR","353 1 439-3000","IE","","LOUGHLINSTOWN","DUBLIN 18","CHERRYWOOD BUSINESS PARK","BLOCK G, FIRST FLOOR","","",980624794,"COVIDIEN LTD.",20070321,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091120,"2009-11-20 16:01:00.0",0,0,"cov",1,"","2009Q4"
"0001193125-09-239249",1403161,"VISA INC.",7389,"US","CA","SAN FRANCISCO","94128-8999","P.O. BOX 8999","","(415) 932-2100","US","CA","SAN FRANCISCO","94128-8999","P.O. BOX 8999","","US","DE",260267673,"VISA INC.",20070614,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091120,"2009-11-20 16:07:00.0",0,0,"v",1,"","2009Q4"
"0001144204-09-061465",1137411,"ROCKWELL COLLINS INC",3728,"US","IA","CEDAR RAPIDS","52498","400 COLLINS ROAD NE","","3192951000","","","","","","","US","DE",522314475,"",NA,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091123,"2009-11-23 15:53:00.0",0,0,"col",1,"","2009Q4"
"0001144204-09-061535",32604,"EMERSON ELECTRIC CO",3600,"US","MO","ST LOUIS","63136","8000 W FLORISSANT AVE","P O BOX 4100","3145532000","US","MO","ST LOUIS","63136","8000 W. FLORISSANT","P.O. BOX 4100","US","MO",430259330,"EMERSON ELECTRIC MANUFACTUING CO",19730710,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091123,"2009-11-23 16:53:00.0",0,0,"emr",1,"","2009Q4"
"0001193125-09-240380",864328,"BJ SERVICES CO",1389,"US","TX","HOUSTON","77041","4601 WESTWAY PARK BLVD","","7134624239","US","TX","HOUSTON","77041","4601 WESTWAY PARK BLVD","4601 WESTWAY PARK BLVD","US","DE",630084140,"",NA,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091123,"2009-11-23 17:03:00.0",0,0,"bjs",1,"","2009Q4"
"0000950123-09-065635",6281,"ANALOG DEVICES INC",3674,"US","MA","NORWOOD","02062","ONE TECHNOLOGY WAY","","7813294700","US","MA","NORWOOD","02062","ONE TECHNOLOGY WAY","","US","MA",42348234,"",NA,"1-LAF",1,1031,"10-K",20091031,2009,"FY",20091124,"2009-11-24 15:37:00.0",0,0,"adi",1,"","2009Q4"
"0000950123-09-065701",46640,"HEINZ H J CO",2030,"US","PA","PITTSBURGH","15222-5448","1 PPG PLACE","SUITE 3100","4124565700","US","PA","PITTSBURGH","15230","P O BOX 57","P O BOX 57","US","PA",250542520,"",NA,"1-LAF",1,430,"10-Q",20091031,2010,"Q2",20091124,"2009-11-24 16:44:00.0",0,0,"hnz",1,"","2009Q4"
"0001193125-09-241304",38777,"FRANKLIN RESOURCES INC",6282,"US","CA","SAN MATEO","94403","ONE FRANKLIN PARKWAY","BUILDING 920","650-312-2000","US","CA","SAN MATEO","94403","FRANKLIN RESOURCES INC","ONE FRANKLIN PARKWAY","US","DE",132670991,"",NA,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091124,"2009-11-24 15:26:00.0",0,0,"ben",1,"","2009Q4"
"0001193125-09-241357",859737,"HOLOGIC INC",3844,"US","MA","BEDFORD","01730","35 CROSBY DRIVE","","7819997300","US","MA","BEDFORD","01730","35 CROSBY DRIVE","","US","DE",42902449,"",NA,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091124,"2009-11-24 16:07:00.0",0,0,"holx",1,"","2009Q4"
"0000950123-09-065841",53669,"JOHNSON CONTROLS INC",2531,"US","WI","MILWAUKEE","53201","5757 N GREEN BAY AVENUE","P O BOX 591","4145241200","US","WI","MILWAUKEE","53201","5757 N GREEN BAY AVENUE","P O BOX 591","US","WI",390380010,"",NA,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091125,"2009-11-24 21:11:00.0",0,0,"jci",1,"","2009Q4"
"0000950123-09-066012",1140859,"AMERISOURCEBERGEN CORP",5122,"US","PA","CHESTERBROOK","19087-5594","1300 MORRIS DRIVE","","6107277000","US","PA","CHESTERBROOK","19087-5594","1300 MORRIS DRIVE","","US","DE",233079390,"",NA,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091125,"2009-11-25 11:53:00.0",0,0,"abc",1,"","2009Q4"
"0000950123-09-066095",2969,"AIR PRODUCTS & CHEMICALS INC /DE/",2810,"US","PA","ALLENTOWN","18195-1501","7201 HAMILTON BLVD","","6104814911","US","PA","ALLENTOWN","18195-1501","7201 HAMILTON BLVD","","US","DE",231274455,"",NA,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091125,"2009-11-25 13:59:00.0",0,0,"apd",1,"","2009Q4"
"0000950123-09-066100",1222333,"SPDR GOLD TRUST",1040,"US","NY","NEW YORK","10017","C/O WORLD GOLD TRUST SERVICES LLC","424 MADISON AVE 3RD FL","2123173800","US","NY","NEW YORK","10017","424 MADISON AVE 3RD FL","","","",522369757,"STREETTRACKS GOLD TRUST",20041008,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091125,"2009-11-25 14:01:00.0",0,0,"gld",1,"","2009Q4"
"0000950123-09-066233",10795,"BECTON DICKINSON & CO",3841,"US","NJ","FRANKLIN LAKES","07417-1880","ONE BECTON DR","","2018476800","US","NJ","FRANKLIN LAKE","07417","ONE BECTON DR","","US","NJ",220760120,"",NA,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091125,"2009-11-25 15:41:00.0",1,0,"bdx",1,"","2009Q4"
"0001047469-09-010426",46765,"HELMERICH & PAYNE INC",1381,"US","OK","TULSA","74114","UTICA AT 21ST ST","","9187425531","US","OK","TULSA","74114","UTICA AT 21ST ST","","US","DE",730679879,"",NA,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091125,"2009-11-25 12:28:00.0",0,0,"hp",1,"","2009Q4"
"0001193125-09-242405",203527,"VARIAN MEDICAL SYSTEMS INC",3845,"US","CA","PALO ALTO","94304-1000","3100 HANSEN WAY","","6504934000","US","CA","PALO ALTO","94304-1000","3050 HANSEN WAY","MAIL STOP E 224","US","DE",942359345,"VARIAN ASSOCIATES INC /DE/",19920703,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091125,"2009-11-25 15:30:00.0",0,0,"var",1,"","2009Q4"
